bibno|copyno|bid|date_key
3076|43672|58|1995-08-11
8294|37168|58|1995-08-11
8522|25272|58|1995-08-11
3898|43948|58|1995-08-11
4620|22557|770|1995-08-11
4933|32642|770|1995-08-11
18747|36122|770|1995-08-11
5741|38682|571|1995-08-11
10390|45856|222|1995-08-11
3467|47228|222|1995-08-11
21748|47652|1|1995-08-11
6171|24668|798|1995-08-11
9136|29809|798|1995-08-11
8835|43422|798|1995-08-11
19972|47096|792|1995-08-11
270|43550|792|1995-08-11
219|42952|792|1995-08-11
10786|38969|86|1995-08-25
2691|19310|800|1995-08-25
2095|41154|800|1995-08-25
7931|42553|800|1995-08-25
20323|47182|801|1995-08-25
41|44376|801|1995-08-25
12314|34673|801|1995-08-25
3471|45370|802|1995-08-25
8753|39980|802|1995-08-25
14190|33337|803|1995-08-25
10390|45857|197|1995-08-25
813|43205|197|1995-08-25
8276|43777|197|1995-08-25
4481|29863|275|1995-08-25
1712|42136|275|1995-08-25
17616|20279|275|1995-08-25
11925|46946|559|1995-08-25
4140|45619|559|1995-08-25
13876|35358|804|1995-08-25
966|46477|804|1995-08-25
10762|40295|554|1995-08-25
9768|43824|794|1995-08-29
15859|27087|49|1995-08-29
5755|29923|49|1995-08-29
10628|41981|49|1995-08-29
13555|46933|49|1995-08-29
5692|27077|754|1995-08-29
2751|26928|754|1995-08-29
846|44586|214|1995-08-29
8276|43776|108|1995-08-29
2761|46804|108|1995-08-29
5872|39638|703|1995-08-30
4694|38796|408|1995-08-31
8055|35647|408|1995-08-31
2249|45623|408|1995-08-31
21271|34319|179|1995-09-04
6217|27482|459|1995-09-04
3268|24678|459|1995-09-04
6535|32175|459|1995-09-04
16324|25687|32|1995-09-04
21726|47571|1|1995-09-06
21728|47587|22|1995-09-07
21730|47574|22|1995-09-07
13668|47577|22|1995-09-07
17023|20317|805|1995-09-07
2265|28554|805|1995-09-07
1803|20402|805|1995-09-07
11829|32852|276|1995-09-07
18970|46850|276|1995-09-07
966|46478|806|1995-09-07
21733|47581|72|1995-09-07
13553|46499|770|1995-09-07
4716|40669|770|1995-09-07
75|44366|770|1995-09-07
21724|47569|62|1995-09-07
19972|47098|375|1995-09-07
7605|31443|375|1995-09-07
21290|47387|10|1995-09-07
20237|47383|10|1995-09-07
1068|47380|10|1995-09-07
21277|47377|10|1995-09-07
13958|46562|339|1995-09-07
12826|47572|28|1995-09-07
3747|29997|438|1995-09-07
21731|47579|114|1995-09-07
969|44856|114|1995-09-07
21787|47573|114|1995-09-07
5598|33383|114|1995-09-07
12717|46248|114|1995-09-07
3858|37172|408|1995-09-07
7264|17513|807|1995-09-11
15197|28720|807|1995-09-11
237|44280|807|1995-09-11
7777|29372|770|1995-09-11
12689|30420|770|1995-09-11
12528|32018|770|1995-09-11
4947|43317|682|1995-09-11
18202|46611|682|1995-09-11
2133|39758|682|1995-09-11
87|44402|230|1995-09-11
21797|47586|50|1995-09-11
21721|47585|50|1995-09-11
2241|43312|518|1995-09-13
11153|42884|518|1995-09-13
11120|42519|518|1995-09-13
18239|46650|49|1995-09-13
800|47013|354|1995-09-13
7484|31348|171|1995-09-13
8518|31734|559|1995-09-13
9299|25358|559|1995-09-13
11925|46946|559|1995-09-13
7469|43193|142|1995-09-15
12345|46142|142|1995-09-15
19927|46997|197|1995-09-15
19751|46957|199|1995-09-15
237|44281|269|1995-09-15
154|44462|269|1995-09-15
15199|28721|269|1995-09-15
21765|47565|131|1995-09-15
2972|40741|101|1995-09-15
4130|25621|441|1995-09-15
7431|29521|441|1995-09-15
988|44712|810|1995-09-15
12273|33830|635|1995-09-21
988|44711|812|1995-09-21
1006|44749|812|1995-09-21
13570|46484|695|1995-09-21
7088|45845|384|1995-09-21
7782|33306|18|1995-09-21
20163|47045|813|1995-09-25
21719|47584|813|1995-09-25
20153|47122|813|1995-09-25
4603|43116|446|1995-09-25
8835|43421|446|1995-09-25
8971|36117|638|1995-09-25
1208|44939|638|1995-09-25
3443|32208|638|1995-09-25
6315|39791|815|1995-09-25
18172|46609|815|1995-09-25
5155|39778|815|1995-09-25
10606|41986|816|1995-09-25
14092|43702|754|1995-09-28
14263|38916|754|1995-09-28
3506|43148|518|1995-09-28
800|47012|260|1995-09-28
4272|43210|447|1995-09-28
12027|46010|447|1995-09-28
3506|43147|387|1995-09-28
5847|43185|387|1995-09-28
13933|42104|221|1995-09-28
2177|20999|42|1995-09-28
16033|22549|32|1995-09-28
19972|47098|792|1995-09-29
3635|25982|792|1995-09-29
3472|45360|353|1995-09-29
5087|35104|754|1995-09-29
2418|43485|306|1995-09-29
3552|28835|306|1995-09-29
18584|46798|93|1995-09-29
21875|36131|446|1995-10-02
7018|32700|40|1995-10-02
7829|27326|40|1995-10-02
5632|38625|40|1995-10-02
237|43248|40|1995-10-02
4502|43341|817|1995-10-02
21452|47439|817|1995-10-02
10801|40525|818|1995-10-02
7101|25856|818|1995-10-02
1769|27375|818|1995-10-02
4322|20236|306|1995-10-04
7578|22863|704|1995-10-04
8430|22536|819|1995-10-04
8483|43356|819|1995-10-04
800|47013|820|1995-10-04
8483|29851|278|1995-10-04
14539|41999|278|1995-10-04
21736|47619|23|1995-10-04
21732|47582|23|1995-10-04
21382|47631|23|1995-10-04
19629|46948|804|1995-10-04
8977|34840|135|1995-10-04
2791|26988|135|1995-10-04
11018|45896|260|1995-10-04
14117|42009|400|1995-10-05
9438|34072|400|1995-10-05
14055|45948|400|1995-10-05
2853|40046|418|1995-10-05
15052|46598|418|1995-10-05
12985|27410|418|1995-10-05
8379|28913|408|1995-10-05
14092|43702|408|1995-10-05
1848|33363|306|1995-10-05
1712|42136|705|1995-10-05
9392|42142|55|1995-10-05
9293|32746|571|1995-10-05
9043|28704|341|1995-10-05
10383|46678|341|1995-10-05
3942|19555|341|1995-10-05
7981|31051|108|1995-10-05
2556|23277|821|1995-10-06
12232|42793|821|1995-10-06
8430|24473|533|1995-10-06
14379|40734|815|1995-10-06
13147|46347|815|1995-10-06
12405|32882|822|1995-10-06
43390|42983|576|1995-10-06
895|46964|576|1995-10-06
12159|46086|823|1995-10-06
19972|47096|823|1995-10-06
13571|46472|824|1995-10-06
19602|46971|826|1995-10-06
10139|45799|826|1995-10-06
4387|43103|828|1995-10-06
19602|46972|533|1995-10-06
738|31990|280|1995-10-06
17023|20317|280|1995-10-06
5752|24172|829|1995-10-06
9534|45621|829|1995-10-06
2666|25074|829|1995-10-06
21755|47544|188|1995-10-06
21755|47545|188|1995-10-06
21755|47546|188|1995-10-06
21755|47547|188|1995-10-06
21755|47548|188|1995-10-06
21755|47549|188|1995-10-06
21755|47550|188|1995-10-06
21755|47551|188|1995-10-06
21755|47552|188|1995-10-06
21755|47553|188|1995-10-06
21755|47554|188|1995-10-06
21755|47555|188|1995-10-06
21755|47556|188|1995-10-06
21755|47557|188|1995-10-06
21755|47558|188|1995-10-06
21755|47559|188|1995-10-06
21755|47560|188|1995-10-06
21755|47561|188|1995-10-06
21755|47562|188|1995-10-06
21755|47563|188|1995-10-06
21755|47564|188|1995-10-06
10588|32954|704|1995-10-10
21478|47457|389|1995-10-10
21788|47568|84|1995-10-10
13715|46539|584|1995-10-10
3440|35576|754|1995-10-10
10606|41986|450|1995-10-10
7575|13302|533|1995-10-10
5599|45495|538|1995-10-10
20323|47115|311|1995-10-10
15588|24932|119|1995-10-10
15532|22376|119|1995-10-10
15528|22375|119|1995-10-10
1012|47004|576|1995-10-10
7575|16336|681|1995-10-10
21193|47322|831|1995-10-10
9580|17931|833|1995-10-10
4096|45408|833|1995-10-10
2889|39718|833|1995-10-10
22006|17664|119|1995-10-10
9656|45660|32|1995-10-10
10326|45696|756|1995-10-11
10409|45700|756|1995-10-11
11536|32860|756|1995-10-11
5561|43203|470|1995-10-11
4908|25371|470|1995-10-11
4694|38796|836|1995-10-11
16245|24626|836|1995-10-11
9248|31722|278|1995-10-11
3431|34832|278|1995-10-11
3072|24298|306|1995-10-11
87|44402|339|1995-10-11
9427|18932|790|1995-10-11
4387|43418|790|1995-10-11
5259|21642|790|1995-10-11
19972|47097|514|1995-10-11
14191|42161|514|1995-10-11
2241|43312|518|1995-10-11
966|46479|564|1995-10-11
12732|30938|221|1995-10-13
9427|18106|221|1995-10-13
9765|45667|837|1995-10-13
800|47012|533|1995-10-13
8697|40927|339|1995-10-13
4264|43409|339|1995-10-13
3718|35388|339|1995-10-13
11601|31025|243|1995-10-13
4495|14352|243|1995-10-13
6748|19381|484|1995-10-13
9083|25253|484|1995-10-13
6748|37931|839|1995-10-13
1908|47007|839|1995-10-13
8360|24253|840|1995-10-13
3858|40061|840|1995-10-13
4387|43293|841|1995-10-13
5039|30029|843|1995-10-13
22017|47683|174|1995-10-13
1007|44743|49|1995-10-13
19636|47081|418|1995-10-13
219|44266|418|1995-10-13
2680|18718|846|1995-10-13
2887|29911|846|1995-10-13
237|38537|821|1995-10-13
9392|45797|821|1995-10-13
6373|29927|821|1995-10-13
5424|30894|847|1995-10-13
3467|47229|444|1995-10-16
20252|47075|444|1995-10-16
22132|41589|185|1995-10-16
22132|42206|185|1995-10-16
11120|42519|326|1995-10-16
7093|45507|851|1995-10-16
9768|43824|851|1995-10-16
20527|41462|726|1995-10-16
853|45665|533|1995-10-16
5039|30030|853|1995-10-16
9999|44779|853|1995-10-16
8483|43356|854|1995-10-16
11094|42774|337|1995-10-17
1142|44655|337|1995-10-17
800|44270|278|1995-10-17
21193|47323|831|1995-10-17
8057|41003|831|1995-10-17
18524|42187|770|1995-10-17
6136|42487|770|1995-10-17
9202|18875|275|1995-10-17
21378|47411|828|1995-10-17
9210|42348|389|1995-10-17
20476|47166|197|1995-10-17
1905|33972|790|1995-10-17
12844|30396|856|1995-10-17
7564|39976|857|1995-10-17
21766|47620|538|1995-10-17
21193|47322|555|1995-10-17
800|47013|858|1995-10-17
237|44280|858|1995-10-17
853|43893|858|1995-10-17
13715|46539|299|1995-10-18
19972|47097|299|1995-10-18
5759|34153|514|1995-10-18
19602|47721|22|1995-10-18
18229|47712|22|1995-10-18
13140|36397|593|1995-10-18
966|46477|356|1995-10-18
5039|30032|474|1995-10-18
7807|44360|746|1995-10-18
19629|46948|681|1995-10-18
19602|46973|681|1995-10-18
237|44279|859|1995-10-18
7088|45846|859|1995-10-18
13571|46472|860|1995-10-18
7802|41802|306|1995-10-18
6206|44014|861|1995-10-18
10134|45712|861|1995-10-18
6207|41486|861|1995-10-18
2353|18233|862|1995-10-18
1420|45123|101|1995-10-23
13276|46379|863|1995-10-23
21729|47594|864|1995-10-23
4988|43178|865|1995-10-23
4663|33464|865|1995-10-23
9023|28572|865|1995-10-23
353|46855|704|1995-10-23
13958|46562|824|1995-10-23
9180|26640|272|1995-10-23
9071|35401|272|1995-10-23
9131|40037|544|1995-10-23
12115|46075|868|1995-10-23
10942|43615|869|1995-10-23
800|44503|870|1995-10-23
6748|18939|841|1995-10-23
6748|19381|841|1995-10-23
353|46854|871|1995-10-23
11994|22025|621|1995-10-23
12815|47240|1|1995-10-23
1012|46715|576|1995-10-24
8360|24253|872|1995-10-24
3858|40061|872|1995-10-24
2446|25176|840|1995-10-24
6803|33384|770|1995-10-24
10139|45799|854|1995-10-24
800|44270|854|1995-10-24
853|43265|826|1995-10-24
7900|27720|821|1995-10-24
5903|39206|821|1995-10-24
5741|38682|839|1995-10-24
8220|35608|839|1995-10-24
11608|43736|873|1995-10-24
10609|42207|873|1995-10-24
5599|45494|254|1995-10-24
1365|45118|507|1995-10-24
3506|43148|507|1995-10-24
2904|30001|846|1995-10-24
2904|30002|846|1995-10-24
9973|46144|874|1995-10-24
6054|21887|875|1995-10-24
1714|43104|418|1995-10-24
12844|30397|857|1995-10-24
4692|23165|366|1995-10-24
11851|27912|366|1995-10-24
11851|27910|366|1995-10-24
7088|45844|86|1995-10-24
19602|46972|876|1995-10-24
853|45665|876|1995-10-24
5155|39778|877|1995-10-26
20153|47122|877|1995-10-26
12725|30977|877|1995-10-26
9973|46145|878|1995-10-26
138|44447|586|1995-10-26
13991|42092|820|1995-10-26
9973|46143|255|1995-10-26
4656|45344|238|1995-10-26
20724|47273|238|1995-10-26
21629|47511|238|1995-10-26
5829|30572|880|1995-10-26
2741|29365|880|1995-10-26
9452|47792|880|1995-10-26
13570|46484|881|1995-10-26
7088|45848|883|1995-10-26
14683|46760|885|1995-10-26
1724|25093|887|1995-10-26
8483|29851|315|1995-10-26
1449|45172|306|1995-10-26
21923|47682|888|1995-10-26
9580|17931|889|1995-10-26
5175|15307|889|1995-10-26
12983|25454|2|1995-10-26
18290|46670|483|1995-10-26
2750|25271|790|1995-10-26
10625|40968|890|1995-10-26
9638|38723|890|1995-10-26
7575|16336|854|1995-10-26
4272|43210|223|1995-10-26
2859|32750|418|1995-10-26
18335|46809|418|1995-10-26
21378|47411|790|1995-10-26
21246|47340|93|1995-10-26
21324|47337|93|1995-10-26
5267|41040|891|1995-10-26
7391|38634|891|1995-10-26
11650|43737|891|1995-10-26
13246|46384|893|1995-10-26
20413|47102|893|1995-10-26
19636|47081|893|1995-10-26
4265|43358|55|1995-10-27
1248|44551|894|1995-10-30
7950|43432|895|1995-10-30
15533|22377|119|1995-10-30
12712|31397|897|1995-10-30
13187|46365|897|1995-10-30
7777|29372|897|1995-10-30
11824|24013|899|1995-10-30
1311|44982|392|1995-10-30
10139|45800|392|1995-10-30
21776|47632|901|1995-10-30
1012|47244|576|1995-10-30
4074|24079|576|1995-10-30
5190|40828|902|1995-10-30
19602|46971|391|1995-10-30
7604|24603|750|1995-10-30
9198|15104|750|1995-10-30
1762|35406|750|1995-10-30
153|44461|770|1995-10-30
1931|30899|55|1995-10-30
87|44402|55|1995-10-30
87|44403|55|1995-10-30
87|47789|55|1995-10-30
6374|28417|55|1995-10-30
5708|40204|306|1995-10-30
5891|35185|856|1995-10-30
10592|42112|856|1995-10-30
7112|29347|873|1995-10-30
21982|47742|174|1995-10-30
22111|47707|174|1995-10-30
13555|46932|907|1995-10-30
1012|46715|136|1995-10-30
19602|46973|136|1995-10-30
223|44261|136|1995-10-30
800|47012|908|1995-10-31
1909|25144|909|1995-10-31
9311|30107|909|1995-10-31
9587|31994|909|1995-10-31
22141|47766|353|1995-10-31
21193|47323|457|1995-10-31
21193|47322|457|1995-10-31
7088|45846|457|1995-10-31
22138|47761|72|1995-10-31
22104|47756|72|1995-10-31
22112|47704|72|1995-10-31
5599|45494|254|1995-10-31
802|44596|336|1995-10-31
5188|36185|912|1995-10-31
12286|35462|754|1995-10-31
13715|46539|913|1995-10-31
1012|47004|853|1995-10-31
3467|47794|853|1995-10-31
21119|47309|914|1995-10-31
10139|45799|593|1995-10-31
5507|44354|593|1995-10-31
8233|19034|221|1995-10-31
6206|44014|843|1995-10-31
853|43893|843|1995-10-31
17323|21826|249|1995-10-31
22106|47788|26|1995-10-31
851|41022|197|1995-10-31
8776|28432|197|1995-10-31
13215|36309|197|1995-10-31
315|35049|197|1995-10-31
5852|33949|839|1995-10-31
20323|47115|839|1995-10-31
223|44261|33|1995-10-31
10798|40531|468|1995-11-02
7288|22233|468|1995-11-02
10801|40525|468|1995-11-02
10603|41735|597|1995-11-02
12278|46119|597|1995-11-02
10808|40737|916|1995-11-02
8708|34843|916|1995-11-02
4371|26454|916|1995-11-02
16233|24460|771|1995-11-02
17023|20317|917|1995-11-02
17538|20006|917|1995-11-02
8538|18959|917|1995-11-02
9765|45667|918|1995-11-02
7076|40723|919|1995-11-02
1271|42911|919|1995-11-02
19602|46970|316|1995-11-02
6169|25020|920|1995-11-02
1074|44884|920|1995-11-02
5355|31605|249|1995-11-02
3821|36052|326|1995-11-02
21747|47646|921|1995-11-02
22136|47795|95|1995-11-02
22137|47760|95|1995-11-02
21996|47765|95|1995-11-02
21998|47762|95|1995-11-02
22148|47863|922|1995-11-02
11070|43053|923|1995-11-02
8842|19760|924|1995-11-02
853|45665|681|1995-11-02
800|44269|681|1995-11-02
237|44281|366|1995-11-02
8978|35684|136|1995-11-02
17874|24580|926|1995-11-02
4387|43293|790|1995-11-02
14683|46758|538|1995-11-02
4084|28735|171|1995-11-02
22135|47780|171|1995-11-02
22008|47690|171|1995-11-02
21977|47692|171|1995-11-02
21978|47691|171|1995-11-02
4272|43210|199|1995-11-02
22011|47688|86|1995-11-02
22007|47689|86|1995-11-02
3170|24043|927|1995-11-02
12952|22342|927|1995-11-02
12844|30396|927|1995-11-02
13342|46401|27|1995-11-02
15052|46598|27|1995-11-02
13358|46415|27|1995-11-02
13360|46408|27|1995-11-02
19927|46997|27|1995-11-02
2980|40562|100|1995-11-02
9597|31325|100|1995-11-02
8691|23461|100|1995-11-02
5706|40640|100|1995-11-02
7716|23765|100|1995-11-02
22113|47751|131|1995-11-02
22003|47752|131|1995-11-02
22004|47758|131|1995-11-02
22000|47763|131|1995-11-02
2350|31593|923|1995-11-02
15593|24934|119|1995-11-03
15590|24933|119|1995-11-03
15430|17668|119|1995-11-03
15537|22379|119|1995-11-03
13186|46366|930|1995-11-03
3506|43147|931|1995-11-03
961|44700|931|1995-11-03
22015|47687|10|1995-11-03
11070|43050|933|1995-11-03
966|46479|356|1995-11-03
14055|45946|356|1995-11-03
9444|16628|934|1995-11-03
1315|45034|935|1995-11-03
4648|45406|238|1995-11-03
13252|46377|238|1995-11-03
9427|12863|846|1995-11-03
2718|19018|846|1995-11-03
5216|25979|828|1995-11-03
8918|19515|828|1995-11-03
6748|19360|484|1995-11-03
1863|43629|86|1995-11-03
21718|47633|940|1995-11-06
4905|43489|770|1995-11-06
17253|21647|770|1995-11-06
2416|33284|942|1995-11-06
6131|25403|235|1995-11-06
4058|40351|235|1995-11-06
9973|46145|878|1995-11-06
4672|25031|390|1995-11-06
8011|22462|390|1995-11-06
15069|34173|390|1995-11-06
8246|42583|847|1995-11-06
20154|34141|847|1995-11-06
21981|47730|847|1995-11-06
19602|46973|819|1995-11-06
8|44337|280|1995-11-06
15985|30859|280|1995-11-06
19602|46972|280|1995-11-06
5204|40651|100|1995-11-06
19629|46948|681|1995-11-06
10326|45696|943|1995-11-06
10950|47830|944|1995-11-06
10950|47829|944|1995-11-06
10950|47828|944|1995-11-06
10950|47827|944|1995-11-06
10950|47826|944|1995-11-06
10950|47825|944|1995-11-06
22028|47842|944|1995-11-06
22032|47854|944|1995-11-06
7781|47857|944|1995-11-06
22035|47839|944|1995-11-06
22034|47833|944|1995-11-06
22035|47856|944|1995-11-06
22039|47846|944|1995-11-06
22039|47845|944|1995-11-06
22039|47847|944|1995-11-06
22047|47840|944|1995-11-06
22076|47835|944|1995-11-06
22079|47853|944|1995-11-06
22088|47821|944|1995-11-06
22087|47837|944|1995-11-06
22038|47831|944|1995-11-06
22055|47817|944|1995-11-06
22049|47819|944|1995-11-06
22052|47813|944|1995-11-06
19373|47841|944|1995-11-06
22082|47834|944|1995-11-06
22084|47849|944|1995-11-06
22078|47836|944|1995-11-06
22080|47848|944|1995-11-06
22123|47858|944|1995-11-06
22090|47820|944|1995-11-06
22046|47850|944|1995-11-06
22042|47838|944|1995-11-06
22072|47818|944|1995-11-06
22030|47855|944|1995-11-06
22065|47844|944|1995-11-06
22065|47843|944|1995-11-06
22046|47851|944|1995-11-06
4603|43116|321|1995-11-07
8940|34386|321|1995-11-07
11842|45418|760|1995-11-07
1332|45052|760|1995-11-07
17559|20081|600|1995-11-07
3858|40061|840|1995-11-07
8360|24253|840|1995-11-07
5191|19998|621|1995-11-07
7076|40724|948|1995-11-07
2368|21745|949|1995-11-07
21727|47570|949|1995-11-07
3943|35130|951|1995-11-07
12335|35392|951|1995-11-07
8483|43356|861|1995-11-07
5599|45496|861|1995-11-07
11679|35719|953|1995-11-07
11210|30230|953|1995-11-07
8160|20498|23|1995-11-08
5599|45496|861|1995-11-08
22143|47767|1|1995-11-09
5161|29341|954|1995-11-09
6177|19331|954|1995-11-09
11797|42505|955|1995-11-09
7975|42593|306|1995-11-09
18172|46609|957|1995-11-09
5340|36313|957|1995-11-09
10628|41978|136|1995-11-09
1449|45172|821|1995-11-09
13545|46489|821|1995-11-09
9610|43196|518|1995-11-09
9973|46143|289|1995-11-09
20131|47125|960|1995-11-09
20131|47123|961|1995-11-09
21|44350|961|1995-11-09
22200|47877|68|1995-11-09
22059|47734|68|1995-11-09
22066|47740|68|1995-11-09
22062|47741|68|1995-11-09
22081|47739|68|1995-11-09
22086|47738|68|1995-11-09
22091|47737|68|1995-11-09
22051|47735|68|1995-11-09
22105|47731|68|1995-11-09
22114|47732|68|1995-11-09
22089|47736|68|1995-11-09
4982|15894|790|1995-11-13
1905|33972|790|1995-11-13
21378|47411|484|1995-11-13
3781|17839|136|1995-11-13
5169|47796|238|1995-11-13
10588|32954|770|1995-11-13
5854|20614|770|1995-11-13
9392|42142|843|1995-11-13
8177|28891|277|1995-11-13
5154|26478|277|1995-11-13
59|44396|418|1995-11-13
6654|42773|402|1995-11-13
9278|45627|402|1995-11-13
19927|47723|59|1995-11-13
5390|47698|59|1995-11-13
22097|47722|59|1995-11-13
21379|47705|59|1995-11-13
21379|47706|59|1995-11-13
20114|47783|59|1995-11-13
5933|34277|963|1995-11-13
19109|46896|229|1995-11-13
7956|37618|964|1995-11-13
21981|47728|507|1995-11-13
14683|46760|573|1995-11-13
11824|24013|509|1995-11-13
14191|42161|965|1995-11-13
14683|46758|143|1995-11-13
4715|42767|967|1995-11-13
5856|42766|967|1995-11-13
14131|33370|968|1995-11-13
14379|40734|916|1995-11-13
10808|40737|277|1995-11-13
21478|47460|389|1995-11-14
21993|47720|389|1995-11-14
18209|46955|109|1995-11-14
13366|46431|937|1995-11-14
22014|47812|238|1995-11-14
4947|43317|391|1995-11-14
3440|35576|970|1995-11-14
1762|35406|971|1995-11-14
7604|24603|971|1995-11-14
9198|15104|971|1995-11-14
9452|47791|48|1995-11-14
10134|45712|861|1995-11-14
15826|25242|418|1995-11-14
147|44455|972|1995-11-14
7088|45846|972|1995-11-14
14683|46759|593|1995-11-14
11989|32221|495|1995-11-14
12081|46031|356|1995-11-14
20565|47126|872|1995-11-14
10600|42199|872|1995-11-14
5141|34202|723|1995-11-14
17501|19992|723|1995-11-14
2911|42131|723|1995-11-14
21202|47326|973|1995-11-14
5741|38682|846|1995-11-30
10588|32954|770|1995-11-30
4716|40670|770|1995-11-30
153|44461|770|1995-11-30
11451|43041|953|1995-11-30
22219|47902|61|1995-11-30
22218|47904|61|1995-11-30
22216|47905|61|1995-11-30
22237|47901|61|1995-11-30
21193|47322|457|1995-12-01
21193|47323|457|1995-12-01
7088|45845|975|1995-12-01
4647|45353|976|1995-12-01
862|38544|790|1995-12-01
1104|47696|136|1995-12-04
903|44302|136|1995-12-04
18806|46821|136|1995-12-04
3488|39350|726|1995-12-04
6373|29927|366|1995-12-04
895|46964|366|1995-12-04
5168|45347|238|1995-12-04
5171|45355|238|1995-12-04
12284|46140|238|1995-12-04
20476|47166|828|1995-12-04
3503|43142|235|1995-12-04
22074|47759|235|1995-12-04
10383|46678|235|1995-12-04
7088|45849|831|1995-12-04
5175|15307|889|1995-12-04
7088|45848|681|1995-12-04
853|45665|681|1995-12-04
7051|39755|279|1995-12-04
