bid,gender,department
2199,M,Informatics
2200,M,Low
2201,M,Mathematics
2205,M,Mathematics
2206,M,Mathematics
2207,M,Economics
2208,M,Low
2209,M,Mathematics
2213,M,Economics
2215,M,Physics
2219,M,Informatics
2222,M,Economics
2226,M,BusinessAdministration
2227,M,Informatics
2228,M,Economics
2229,M,Medicine
2232,M,Physics
2234,M,Physics
2236,M,Low
2241,M,Mathematics
2245,M,Medicine
2246,M,Medicine
2248,M,Low
2249,M,Physics
2252,M,Mathematics
2253,M,Physics
2255,M,Physics
2258,M,Medicine
2263,M,Economics
2264,M,Informatics
2265,M,BusinessAdministration
2267,M,Informatics
2269,M,Informatics
2271,M,BusinessAdministration
2273,M,Low
2280,M,Mathematics
2281,M,Low
2283,M,Low
2285,M,Economics
2286,M,Economics
2289,M,Low
2291,M,Economics
2292,M,BusinessAdministration
2294,M,Informatics
2296,M,Informatics
2297,M,Physics
2298,M,Economics
2300,M,BusinessAdministration
2301,M,Informatics
2302,M,Mathematics
2303,M,Low
2305,M,Low
2306,M,BusinessAdministration
2307,M,BusinessAdministration
2314,M,Physics
2315,M,Medicine
2317,M,Economics
2319,M,Low
2320,M,Mathematics
2321,M,BusinessAdministration
2322,M,Biology
2323,M,Mathematics
2330,M,Biology
2331,M,BusinessAdministration
2332,M,Low
2333,M,Mathematics
2336,M,Economics
2338,M,Low
2339,M,Mathematics
2340,M,Economics
2345,M,BusinessAdministration
2346,M,Mathematics
2348,M,Economics
2349,M,Mathematics
2350,M,BusinessAdministration
2351,M,Low
2353,M,Informatics
2354,M,Economics
2355,M,Economics
2356,M,Mathematics
2357,M,Informatics
2358,M,Mathematics
2359,M,Informatics
2362,M,Economics
2367,M,Mathematics
2371,M,Mathematics
2372,M,Biology
2373,M,Low
2374,M,Informatics
2375,M,Economics
2378,M,BusinessAdministration
2381,M,Physics
2383,M,Low
2384,M,Mathematics
2385,M,Physics
2386,M,Economics
2389,M,Economics
2390,M,Mathematics
2391,M,Economics
2392,M,Economics
2393,M,Economics
2394,M,Economics
2395,M,Low
2397,M,Economics
2403,M,Economics
2405,M,Mathematics
2406,M,Economics
2408,M,Low
2409,M,Low
2412,M,Low
2414,M,Physics
2418,M,Low
2419,M,Low
2421,M,BusinessAdministration
2423,M,Economics
2424,M,Mathematics
2427,M,Economics
2428,M,Low
2432,M,Mathematics
2433,M,Mathematics
2435,M,BusinessAdministration
2436,M,Economics
2438,M,Mathematics
2439,M,Economics
2440,M,BusinessAdministration
2443,M,Low
2445,M,Mathematics
2446,M,Physics
2447,M,Economics
2448,M,Economics
2449,M,Economics
2452,M,Low
2453,M,Economics
2454,M,Mathematics
2456,M,Physics
2458,M,BusinessAdministration
2460,M,Mathematics
2463,M,Mathematics
2465,M,Economics
2466,M,Informatics
2467,M,Physics
2468,M,Economics
2469,M,Mathematics
2473,M,Physics
2474,M,Physics
2476,M,Economics
2477,M,Economics
2478,M,Economics
2479,M,BusinessAdministration
2481,M,Physics
2483,M,Low
2484,M,Low
2485,M,Low
2486,M,Low
2489,M,Physics
2491,M,Mathematics
2494,M,Economics
2495,M,Mathematics
2496,M,Physics
2499,M,Mathematics
2500,M,Informatics
2503,M,Mathematics
2504,M,Low
2505,M,Physics
2506,M,BusinessAdministration
2507,M,Mathematics
2509,M,Informatics
2510,M,Physics
2511,M,Mathematics
2512,M,Mathematics
2513,M,Mathematics
2514,M,Low
2516,M,Mathematics
2517,M,Physics
2519,M,Mathematics
2521,M,Mathematics
2525,M,Mathematics
2526,M,Mathematics
2528,M,Economics
2529,M,Medicine
2530,M,Physics
2531,M,BusinessAdministration
2535,M,Mathematics
2537,M,Informatics
2538,M,Informatics
2539,M,Economics
2540,M,Economics
2542,M,BusinessAdministration
2545,M,Mathematics
2546,M,Mathematics
2547,M,Mathematics
2551,M,Mathematics
2552,M,Physics
2553,M,Low
2555,M,Economics
2556,M,Mathematics
2560,M,Economics
2565,M,Low
2566,M,Physics
2567,M,Mathematics
2570,M,Physics
2571,M,Mathematics
2574,M,Mathematics
2575,M,Physics
2579,M,BusinessAdministration
2580,M,Mathematics
2584,M,Mathematics
2585,M,BusinessAdministration
2586,M,Low
2589,M,Economics
2590,M,Mathematics
2591,M,Mathematics
2594,M,Mathematics
2595,M,Economics
2596,M,Mathematics
2597,M,Mathematics
2599,M,Economics
2603,M,Low
2604,M,Mathematics
2605,M,Informatics
2606,M,Economics
2609,M,Economics
2610,M,Economics
2611,M,BusinessAdministration
2613,M,Mathematics
2614,M,Economics
2618,M,Mathematics
2619,M,Physics
2620,M,Low
2621,M,BusinessAdministration
2622,M,Economics
2623,M,Economics
2624,M,Biology
2625,M,Economics
2626,M,Economics
2627,M,Economics
2630,M,BusinessAdministration
2632,M,BusinessAdministration
2633,M,BusinessAdministration
2635,M,Informatics
2637,M,Statistics
2638,M,Economics
2640,M,Economics
2641,M,Biology
2644,M,Economics
2645,M,Informatics
2646,M,Informatics
2650,M,Medicine
2651,M,Informatics
2652,M,Mathematics
2653,M,Informatics
2655,M,Physics
2658,M,Mathematics
2660,M,Biology
2661,M,Mathematics
2662,M,BusinessAdministration
2663,M,Mathematics
2664,M,Physics
2666,M,Low
2668,M,Physics
2669,M,Low
2670,M,BusinessAdministration
2671,M,Physics
2672,M,BusinessAdministration
2673,M,Medicine
2674,M,BusinessAdministration
2676,M,Low
2678,M,Informatics
2679,M,Low
2680,M,Physics
2681,M,Physics
2683,M,Mathematics
2684,M,Economics
2685,M,Mathematics
2691,M,Low
2692,M,Low
2693,M,Informatics
2694,M,Low
2698,M,Informatics
2700,M,Mathematics
2701,M,Medicine
2702,M,Medicine
2704,M,Statistics
2705,M,Informatics
2706,M,Low
2709,M,BusinessAdministration
2710,M,BusinessAdministration
2712,M,Economics
2713,M,BusinessAdministration
2714,M,BusinessAdministration
2715,M,Informatics
2716,M,Informatics
2717,M,Informatics
2718,M,Informatics
2719,M,BusinessAdministration
2721,M,Economics
2724,M,BusinessAdministration
2725,M,Low
2726,M,Low
2727,M,Low
2730,M,BusinessAdministration
2731,M,Economics
2732,M,Economics
2733,M,Economics
2734,M,Economics
2735,M,Economics
2736,M,Economics
2737,M,Biology
2738,M,BusinessAdministration
2740,M,Economics
2742,M,Mathematics
2743,M,Low
2746,M,Low
2747,M,BusinessAdministration
2748,M,Economics
2749,M,Informatics
2750,M,Physics
2751,M,Physics
2752,M,Informatics
2753,M,Informatics
2754,M,BusinessAdministration
2755,M,BusinessAdministration
2756,M,BusinessAdministration
2757,M,Informatics
2758,M,BusinessAdministration
2759,M,Informatics
2760,M,Psychology
2761,M,Informatics
2762,M,Economics
2764,M,Low
2765,M,BusinessAdministration
2767,M,Mathematics
2768,M,Mathematics
2769,M,Mathematics
2771,M,Mathematics
2772,M,Informatics
2774,M,Informatics
2775,M,Physics
2779,M,Informatics
2780,M,Informatics
2781,M,Low
2782,M,Mathematics
2783,M,Mathematics
2786,M,BusinessAdministration
2787,M,BusinessAdministration
2788,M,BusinessAdministration
2793,M,BusinessAdministration
2795,M,BusinessAdministration
2796,M,BusinessAdministration
2800,M,Physics
2801,M,BusinessAdministration
2802,M,BusinessAdministration
2806,M,Economics
2810,M,BusinessAdministration
2812,M,Low
2813,M,Biology
2814,M,Low
2815,M,Low
2816,M,Low
2817,M,Low
2819,M,Low
2820,M,Low
2823,M,Low
2824,M,Low
2825,M,Mathematics
2827,M,Psychology
2828,M,Mathematics
2829,M,Mathematics
2830,M,Statistics
2832,M,Low
2833,M,Mathematics
2834,M,Mathematics
2837,M,BusinessAdministration
2839,M,BusinessAdministration
2840,M,Low
2842,M,Economics
2844,M,Medicine
2845,M,Informatics
2846,M,Low
2848,M,Psychology
2849,M,Low
2850,M,Economics
2851,M,Physics
2853,M,Informatics
2854,M,Physics
2855,M,Mathematics
2856,M,Mathematics
2857,M,Medicine
2858,M,Informatics
2859,M,Psychology
2860,M,Informatics
2862,M,BusinessAdministration
2863,M,Low
2864,M,Low
2865,M,BusinessAdministration
2866,M,Physics
2867,M,Physics
2868,M,Economics
2871,M,Physics
2872,M,BusinessAdministration
2873,M,Informatics
2874,M,Informatics
2875,M,Physics
2876,M,Physics
2877,M,BusinessAdministration
2878,M,BusinessAdministration
2879,M,Physics
2882,M,Economics
2883,M,Economics
2884,M,Physics
2885,M,Physics
2886,M,Biology
2887,M,Physics
2888,M,Physics
2890,M,Physics
2893,M,Physics
2894,M,Physics
2895,M,Physics
2896,M,Physics
2897,M,Physics
2898,M,BusinessAdministration
2899,M,Physics
2900,M,Physics
2901,M,Physics
2902,M,BusinessAdministration
2904,M,Economics
2905,M,Economics
2906,M,Mathematics
2907,M,Low
2912,M,Physics
2913,M,Economics
2914,M,Physics
2915,M,Physics
2917,M,Low
2918,M,Mathematics
2919,M,Mathematics
2920,M,Physics
2922,M,Physics
2923,M,Physics
2925,M,Low
2927,M,Mathematics
2928,M,Low
2929,M,Low
2930,M,Mathematics
2931,M,Mathematics
2933,M,Low
2934,M,Low
2935,M,Mathematics
2936,M,Medicine
2937,M,Low
2939,M,Mathematics
2940,M,Mathematics
2941,M,Low
2946,M,Low
2948,M,Low
2950,M,Mathematics
2951,M,Mathematics
2952,M,Mathematics
2953,M,Mathematics
2954,M,Low
2955,M,Economics
2956,M,Biology
2958,M,BusinessAdministration
2959,M,Physics
2960,M,Physics
2961,M,BusinessAdministration
2962,M,Physics
2964,M,Economics
2965,M,BusinessAdministration
2966,M,BusinessAdministration
2967,M,BusinessAdministration
2968,M,BusinessAdministration
2969,M,BusinessAdministration
2970,M,BusinessAdministration
2972,M,BusinessAdministration
2973,M,BusinessAdministration
2975,M,Economics
2977,M,Economics
2978,M,Economics
2979,M,Economics
2980,M,Physics
2981,M,Physics
2982,M,Physics
2984,M,Mathematics
2985,M,Informatics
2986,M,Physics
2987,M,BusinessAdministration
2988,M,Physics
2990,M,Mathematics
2992,M,Economics
2994,M,Informatics
2995,M,Low
2996,M,Informatics
2997,M,Informatics
2998,M,Informatics
2999,M,Informatics
3000,M,Informatics
3001,F,Mathematics
3002,F,Mathematics
3003,F,Mathematics
3004,F,Physics
3005,F,BusinessAdministration
3006,F,Economics
3011,F,Economics
3012,F,BusinessAdministration
3013,F,Physics
3014,F,Informatics
3015,F,Medicine
3016,F,Medicine
3018,F,Mathematics
3019,F,Physics
3020,F,Mathematics
3021,F,Mathematics
3022,F,Low
3023,F,Mathematics
3024,F,Mathematics
3025,F,Low
3026,F,Economics
3028,F,Informatics
3029,F,Informatics
3031,F,Economics
3032,F,Mathematics
3034,F,Low
3035,F,Mathematics
3036,F,Physics
3037,F,Mathematics
3039,F,Mathematics
3040,F,Informatics
3041,F,BusinessAdministration
3044,F,Low
3046,F,Low
3047,F,Physics
3048,F,BusinessAdministration
3057,F,Low
3061,F,Physics
3064,F,Informatics
3067,F,Low
3068,F,Biology
3069,F,Low
3072,F,Informatics
3074,F,Mathematics
3075,F,Mathematics
3076,F,Mathematics
3077,F,Mathematics
3079,F,Informatics
3080,F,Mathematics
3081,F,Mathematics
3082,F,Mathematics
3083,F,Mathematics
3084,F,Mathematics
3085,F,Mathematics
3086,F,BusinessAdministration
3087,F,Low
3088,F,Low
3089,F,Physics
3090,F,Economics
3091,F,Medicine
3093,F,Economics
3094,F,Mathematics
3095,F,Physics
3103,F,Mathematics
3104,F,Mathematics
3105,F,Mathematics
3108,F,Mathematics
3109,F,Mathematics
3110,F,Mathematics
3119,F,Mathematics
3123,F,Informatics
3124,F,Mathematics
3125,F,Mathematics
3126,F,Mathematics
3128,F,Economics
3129,F,Mathematics
3130,F,Biology
3131,F,Informatics
3133,F,Mathematics
3134,F,Mathematics
3135,F,Low
3136,F,Mathematics
3139,F,Mathematics
3140,F,Mathematics
3142,F,Low
3143,F,Low
3149,F,Mathematics
3150,F,Informatics
3152,F,Mathematics
3153,F,Mathematics
3154,F,Physics
3156,F,Mathematics
3157,F,Mathematics
3158,F,Mathematics
3161,F,Mathematics
3163,F,Mathematics
3164,F,Low
3165,F,Economics
3166,F,Mathematics
3167,F,Mathematics
3168,F,BusinessAdministration
3170,F,Informatics
3171,F,Informatics
3172,F,Mathematics
3174,F,Low
3175,F,BusinessAdministration
3176,F,Mathematics
3177,F,Mathematics
3181,F,Low
3182,F,Economics
3183,F,Low
3184,F,Informatics
3186,F,Low
3188,F,Informatics
3189,F,Mathematics
3190,F,BusinessAdministration
3191,F,BusinessAdministration
3192,F,Economics
3193,F,Mathematics
3196,F,Mathematics
3197,F,Economics
3198,F,Economics
3199,F,Mathematics
3200,F,Mathematics
3201,F,Physics
3202,F,Low
3204,F,Low
3208,F,Informatics
3211,F,Economics
3212,F,Economics
3213,F,Mathematics
3214,F,Mathematics
3216,F,Mathematics
3223,F,Low
3224,F,Economics
3225,F,Low
3227,F,Economics
3228,F,Mathematics
3229,F,Mathematics
3230,F,Physics
3231,F,Physics
3233,F,BusinessAdministration
3237,F,Mathematics
3238,F,Informatics
3239,F,BusinessAdministration
3240,F,BusinessAdministration
3241,F,Economics
3243,F,BusinessAdministration
3245,F,Mathematics
3246,F,Economics
3247,F,BusinessAdministration
3248,F,BusinessAdministration
3251,F,Low
3253,F,Low
3254,F,Mathematics
3255,F,Mathematics
3257,F,Physics
3258,F,Low
3259,F,Economics
3265,F,Informatics
3266,F,Mathematics
3268,F,Low
3270,F,Mathematics
3271,F,Economics
3276,F,Mathematics
3277,F,Mathematics
3278,F,Mathematics
3279,F,BusinessAdministration
3281,F,Economics
3282,F,BusinessAdministration
3285,F,BusinessAdministration
3286,F,Mathematics
3289,F,Mathematics
3290,F,Mathematics
3291,F,Mathematics
3292,F,Mathematics
3294,F,Economics
3296,F,Economics
3297,F,Economics
3298,F,Mathematics
3300,F,Mathematics
3301,F,Economics
3302,F,Physics
3304,F,Informatics
3305,F,Economics
3307,F,Mathematics
3308,F,Informatics
3309,F,Mathematics
3314,F,Mathematics
3315,F,Mathematics
3318,F,Economics
3319,F,Economics
3320,F,BusinessAdministration
3321,F,Low
3322,F,Economics
3323,F,Mathematics
3324,F,Economics
3327,F,Economics
3328,F,Mathematics
3331,F,BusinessAdministration
3334,F,Physics
3336,F,BusinessAdministration
3337,F,Economics
3339,F,BusinessAdministration
3340,F,Economics
3343,F,BusinessAdministration
3345,F,Informatics
3350,F,Mathematics
3353,F,Economics
3357,F,Physics
3358,F,Mathematics
3361,F,Mathematics
3363,F,Physics
3366,F,Physics
3367,F,Biology
3371,F,Physics
3372,F,Economics
3373,F,Medicine
3375,F,Physics
3377,F,Low
3379,F,Psychology
3381,F,Informatics
3385,F,Mathematics
3386,F,Mathematics
3387,F,Mathematics
3388,F,BusinessAdministration
3389,F,Economics
3391,F,Physics
3392,F,Mathematics
3399,F,Informatics
3401,F,Statistics
3407,F,Mathematics
3408,F,Physics
3410,F,Mathematics
3412,F,Statistics
3415,F,Informatics
3416,F,Informatics
3418,F,Informatics
3422,F,Low
3425,F,Physics
3426,F,Mathematics
3429,F,Informatics
3430,F,Economics
3431,F,BusinessAdministration
3432,F,BusinessAdministration
3433,F,Mathematics
3434,F,Mathematics
3435,F,Economics
3436,F,Mathematics
3438,F,BusinessAdministration
3439,F,Physics
3440,F,Mathematics
3441,F,Physics
3442,F,Informatics
3444,F,BusinessAdministration
3446,F,Mathematics
3447,F,Physics
3448,F,Informatics
3449,F,Mathematics
3459,F,BusinessAdministration
3460,F,Biology
3463,F,Low
3464,F,BusinessAdministration
3465,F,BusinessAdministration
3467,F,Physics
3472,F,BusinessAdministration
3474,F,Low
3475,F,Informatics
3477,F,Physics
3478,F,Physics
3479,F,Informatics
3480,F,Informatics
3482,F,Economics
3484,F,Economics
3485,F,BusinessAdministration
3486,F,Low
3487,F,Mathematics
3488,F,Psychology
3491,F,Physics
3493,F,Mathematics
3494,F,BusinessAdministration
3496,F,Mathematics
3501,F,Economics
3502,F,Economics
3503,F,Economics
3504,F,Economics
3505,F,Mathematics
3506,F,Mathematics
3507,F,Mathematics
3508,F,Economics
3509,F,Mathematics
3510,F,Mathematics
3511,F,Mathematics
3512,F,Biology
3514,F,Mathematics
3515,F,Physics
3516,F,BusinessAdministration
3517,F,Mathematics
3519,F,Mathematics
3520,F,Mathematics
3521,F,Mathematics
3522,F,BusinessAdministration
3523,F,Mathematics
3524,F,Economics
3527,F,Mathematics
3528,F,Mathematics
3529,F,Mathematics
3530,F,Mathematics
3531,F,Informatics
3537,F,Economics
3538,F,Mathematics
3543,F,Economics
3544,F,Mathematics
3545,F,Mathematics
3546,F,Physics
3547,F,Informatics
3548,F,Economics
3552,F,Economics
3553,F,Informatics
3554,F,Mathematics
3555,F,Mathematics
3556,F,Mathematics
3559,F,BusinessAdministration
3561,F,Mathematics
3563,F,Economics
3565,F,Economics
3567,F,Mathematics
3568,F,Mathematics
3569,F,Mathematics
3572,F,Mathematics
3573,F,Mathematics
3578,F,Mathematics
3580,F,Economics
3581,F,Economics
3582,F,Biology
3584,F,Economics
3587,F,Economics
3589,F,Economics
3590,F,Informatics
3593,F,Economics
3594,F,Economics
3595,F,Economics
3596,F,Mathematics
3600,F,Mathematics
3601,F,BusinessAdministration
3602,F,Mathematics
3604,F,Informatics
3607,F,Mathematics
3608,F,Mathematics
3609,F,Mathematics
3610,F,Mathematics
3612,F,Mathematics
3613,F,Informatics
3614,F,BusinessAdministration
3615,F,Physics
3616,F,Economics
3618,F,Informatics
3619,F,Informatics
3620,F,Mathematics
3621,F,Informatics
3622,F,Mathematics
3624,F,Mathematics
3625,F,Mathematics
3626,F,Mathematics
3627,F,Mathematics
3628,F,BusinessAdministration
3629,F,Informatics
3630,F,Informatics
3631,F,Biology
3632,F,Mathematics
3634,F,Mathematics
3635,F,Mathematics
3637,F,Physics
3639,F,Mathematics
3641,F,Economics
3642,F,Mathematics
3643,F,BusinessAdministration
3644,F,Physics
3647,F,Informatics
3648,F,Economics
3649,F,Physics
3651,F,Mathematics
3652,F,BusinessAdministration
3653,F,Mathematics
3656,F,Economics
3658,F,Mathematics
3659,F,Economics
3660,F,Mathematics
3661,F,Mathematics
3662,F,Informatics
3663,F,Mathematics
3668,F,Low
3669,F,Economics
3670,F,Mathematics
3671,F,Statistics
3672,F,Mathematics
3673,F,Informatics
3674,F,Biology
3678,F,Physics
3679,F,Economics
3680,F,Physics
3681,F,Informatics
3683,F,Informatics
3684,F,Economics
3685,F,Physics
3687,F,Mathematics
3689,F,Physics
3690,F,Low
3691,F,Informatics
3695,F,Mathematics
3696,F,Economics
3697,F,Mathematics
3699,F,Economics
3700,F,Mathematics
3701,F,BusinessAdministration
3703,F,Low
3704,F,Medicine
3705,F,Physics
3706,F,Economics
3707,F,Physics
3711,F,Economics
3712,F,Physics
3713,F,Economics
3716,F,Mathematics
3717,F,Mathematics
3719,F,Physics
3720,F,Physics
3722,F,Low
3723,F,Low
3724,F,BusinessAdministration
3728,F,BusinessAdministration
3730,F,BusinessAdministration
3731,F,Mathematics
3732,F,Mathematics
3733,F,Physics
3734,F,Informatics
3737,F,BusinessAdministration
3741,F,BusinessAdministration
3747,F,Low
3749,F,Economics
3751,F,Physics
3754,F,Mathematics
3759,F,Economics
3760,F,Mathematics
3761,F,Physics
3762,F,BusinessAdministration
3763,F,Mathematics
3764,F,Mathematics
3768,F,Informatics
3774,F,BusinessAdministration
3775,F,Mathematics
3776,F,Mathematics
3778,F,BusinessAdministration
3779,F,Low
3783,F,Low
3787,F,Mathematics
3788,F,Physics
3791,F,Economics
3795,F,BusinessAdministration
3802,F,Low
3805,F,Mathematics
3806,F,Informatics
3808,F,Medicine
3810,F,Physics
3816,F,Economics
3817,F,Low
3821,F,Economics
3823,F,Economics
3824,F,Biology
3825,F,BusinessAdministration
3828,F,Economics
3836,F,Low
3839,F,Economics
3842,F,Low
3845,F,Low
3846,F,Mathematics
3849,F,Economics
3851,F,Mathematics
3853,F,BusinessAdministration
3854,F,Informatics
3856,F,Economics
3865,F,BusinessAdministration
3866,F,Mathematics
3871,F,Low
3873,F,Low
3877,F,Low
3880,F,Low
3881,F,Economics
3882,F,Economics
3884,F,Economics
3885,F,Mathematics
3886,F,Mathematics
3887,F,Informatics
3889,F,Mathematics
3890,F,Mathematics
3891,F,Statistics
3892,F,Physics
3894,F,Informatics
3896,F,BusinessAdministration
3898,F,Biology
3899,F,Economics
3906,F,BusinessAdministration
3907,F,BusinessAdministration
3915,F,Physics
3917,F,Economics
3918,F,Mathematics
3919,F,Mathematics
3921,F,Economics
3924,F,Economics
3925,F,Economics
3931,F,Biology
3932,F,BusinessAdministration
3934,F,BusinessAdministration
3935,F,BusinessAdministration
3936,F,BusinessAdministration
3937,F,BusinessAdministration
3938,F,BusinessAdministration
3939,F,BusinessAdministration
3940,F,BusinessAdministration
3941,F,BusinessAdministration
3942,F,Medicine
3945,F,BusinessAdministration
3946,F,BusinessAdministration
3947,F,BusinessAdministration
3948,F,BusinessAdministration
3950,F,Low
3953,F,Low
3954,F,Low
3955,F,Low
3956,F,Low
3957,F,Low
3959,F,Low
3960,F,Low
3961,F,Low
3963,F,Low
3964,F,Low
3967,F,Economics
3968,F,Economics
3969,F,Biology
3970,F,Economics
3972,F,Economics
3973,F,Economics
3974,F,Economics
3976,F,Economics
3977,F,Economics
3978,F,Mathematics
3979,F,Mathematics
3980,F,Mathematics
3981,F,Mathematics
3982,F,Mathematics
3983,F,Mathematics
3985,F,Mathematics
3986,F,Mathematics
3987,F,Mathematics
3988,F,Mathematics
3989,F,BusinessAdministration
3990,F,BusinessAdministration
3991,F,BusinessAdministration
3993,F,Psychology
3998,F,Physics
3999,F,Biology
4002,F,Physics
4003,F,Physics
4005,F,Physics
4007,F,Physics
4017,F,Psychology
4020,F,Mathematics
4021,F,Physics
4022,F,Mathematics
4023,F,Mathematics
4024,F,Physics
4025,F,Physics
4026,F,Physics
4027,F,Mathematics
4029,F,Physics
4030,F,Physics
4031,F,Physics
4032,F,Physics
4033,F,Physics
4034,F,Physics
4036,F,Informatics
4038,F,BusinessAdministration
